job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,priority,arrival_time
724,14,5,"rx, ry, rz",circular,252,1900,88,4,3,5,2,2431.9986024772506
725,11,5,"rx, rz, ry",circular,198,1400,73,3,7,7,2,2433.3646203237286
726,11,5,"rz, ry",circular,132,3500,67,4,4,6,2,2435.411057643945
727,10,5,rz,circular,60,5000,56,4,6,9,2,2436.29228178886
728,10,8,ry,circular,90,1800,89,3,3,8,2,2437.6842900726842
729,12,5,"rx, rz",circular,144,1800,72,2,3,5,2,2440.736334557358
730,13,6,"ry, rx, rz",circular,273,1400,99,5,6,9,2,2446.0055402741095
731,10,4,"ry, rz",circular,100,4900,50,4,6,9,2,2449.1045662918827
732,22,4,"ry, rx",circular,220,3900,98,3,4,6,2,2459.210820282758
733,12,5,"ry, rz",circular,144,1900,72,3,3,6,2,2459.3429543208654
734,14,5,rz,circular,84,2600,76,2,5,7,2,2463.808956341626
735,10,5,"rx, ry, rz",circular,180,1200,68,2,7,9,2,2472.157740520706
736,14,4,ry,circular,70,3300,61,5,5,6,2,2475.2791671631326
737,12,5,rz,circular,72,3000,66,3,5,5,2,2477.0602675682458
738,11,6,rz,circular,77,5000,73,4,3,5,2,2478.279010182102
739,13,5,ry,circular,78,4100,71,5,6,9,2,2493.1636078988195
740,13,4,rx,circular,65,1800,57,4,6,9,2,2507.875443952616
741,12,6,rx,circular,84,4100,79,2,5,7,2,2513.2191555181544
742,12,5,"rx, ry, rz",circular,216,3700,78,2,6,6,2,2514.9966449885633
743,15,6,rz,circular,105,2900,97,4,5,7,2,2516.649059243592
744,16,5,ry,circular,96,1700,86,5,5,8,2,2516.6757112702358
745,13,5,rx,circular,78,4600,71,2,6,8,2,2528.2927031941103
746,16,5,"ry, rz",circular,192,4000,92,3,6,9,2,2528.5339317636344
747,11,5,"ry, rx",circular,132,3900,67,5,6,7,2,2534.928474386696
748,12,7,ry,circular,96,2200,92,3,5,6,2,2537.2854737161056
749,21,4,"rz, rx",circular,210,1400,94,3,3,9,2,2540.753098747775
750,13,5,"ry, rz, rx",circular,234,3000,83,4,4,6,2,2541.940972363083
751,23,3,"rz, ry, rx",circular,276,2700,81,2,4,9,2,2552.3920207813826
752,11,4,"rx, ry",circular,110,3200,54,4,7,5,2,2556.720971312478
753,10,6,"rx, ry",circular,140,2300,74,2,4,6,2,2560.908686306653
754,11,5,"ry, rx",circular,132,2900,67,4,3,5,2,2566.1058610832506
755,11,6,"rz, rx, ry",circular,231,3500,87,2,4,9,2,2573.7903870742857
756,16,5,"rx, rz, ry",circular,288,2900,98,2,3,8,2,2580.190797035702
757,25,3,"rz, rx, ry",circular,300,1600,87,4,7,5,2,2580.679827270509
758,15,5,"rx, ry, rz",circular,270,3900,93,4,3,5,2,2591.083897196466
759,15,5,"rz, rx, ry",circular,270,2000,93,2,7,7,2,2591.1212919520513
760,11,8,rz,circular,99,3400,97,2,6,9,2,2602.316654364713
761,13,6,rx,circular,91,1900,85,2,4,8,2,2602.532606638129
762,15,5,"rx, ry",circular,180,4600,87,5,3,5,2,2608.096267162196
763,16,5,rx,circular,96,2800,86,4,7,8,2,2610.2809213918317
764,10,4,"rx, rz",circular,100,3200,50,5,4,7,2,2611.982334708035
765,18,4,rx,circular,90,2300,77,3,6,9,2,2617.122138405364
766,10,3,"rz, ry",circular,80,4600,38,4,6,8,2,2617.81587534334
767,10,7,"rx, ry",circular,160,1800,86,4,5,9,2,2618.4210562145267
768,12,5,"rz, ry",circular,144,3100,72,4,6,9,2,2625.0423295013056
769,12,7,rz,circular,96,2700,92,3,3,9,2,2632.493137977423
770,16,5,"rx, ry",circular,192,3600,92,4,6,7,2,2633.1308130651914
771,17,3,"rx, rz, ry",circular,204,3900,63,4,7,9,2,2635.0586703067415
772,11,5,"ry, rz",circular,132,2000,67,4,7,5,2,2647.01821298864
773,14,6,ry,circular,98,1800,91,5,4,5,2,2649.0426217937566
774,11,7,"rx, ry",circular,176,1000,93,2,3,8,2,2652.25400169614
775,16,5,"rx, rz, ry",circular,288,1100,98,3,3,5,2,2652.8599193296845
776,13,3,"rx, ry, rz",circular,156,4900,51,5,4,9,2,2654.86398420355
777,15,5,"rz, rx, ry",circular,270,4400,93,3,6,7,2,2655.8269298253044
778,14,5,"rz, ry, rx",circular,252,4300,88,2,6,5,2,2657.1475191363133
779,12,5,"rz, rx",circular,144,4600,72,4,7,7,2,2659.619560163415
780,10,5,"ry, rz",circular,120,2000,62,3,5,6,2,2661.853540015259
781,13,6,"rz, ry",circular,182,4400,92,3,3,6,2,2667.3178173415536
782,17,5,"rz, rx",circular,204,4600,97,3,3,9,2,2668.6989583872764
783,10,5,"rx, ry",circular,120,3900,62,5,4,8,2,2674.4590478302703
784,15,5,"ry, rx, rz",circular,270,3400,93,3,7,6,2,2674.4938638765466
785,12,6,rx,circular,84,4600,79,5,5,8,2,2674.978311707764
786,10,7,"rx, ry, rz",circular,240,1300,94,2,3,5,2,2679.408489012869
787,18,5,rx,circular,108,2100,96,4,4,8,2,2680.331500722626
788,10,6,rz,circular,70,2900,67,4,5,7,2,2680.6946390315925
789,17,5,rx,circular,102,4200,91,3,3,5,2,2681.6119749393956
790,18,3,ry,circular,72,4000,58,4,5,5,2,2683.3317582739255
791,10,5,rx,circular,60,3400,56,4,3,9,2,2687.979154794953
792,14,6,rx,circular,98,4700,91,3,6,6,2,2695.1844077915935
793,11,5,"ry, rx",circular,132,2600,67,4,5,6,2,2696.8537211798907
794,13,7,ry,circular,104,4200,99,5,4,6,2,2698.875285952302
795,14,6,"rz, ry",circular,196,1300,98,3,6,7,2,2700.1770811423407
796,10,5,"ry, rz, rx",circular,180,2900,68,5,5,6,2,2700.70351210163
797,10,6,rz,circular,70,1200,67,3,3,9,2,2703.5600915189702
798,13,4,"rz, ry",circular,130,3100,62,4,5,6,2,2707.552731375579
799,10,8,rx,circular,90,4500,89,2,6,7,2,2708.9396246964425
800,14,5,"rx, ry, rz",circular,252,1900,88,4,7,6,2,2711.6513485313653
801,21,4,"rx, rz, ry",circular,315,1500,99,4,3,9,2,2721.753615744689
802,12,4,rz,circular,60,1800,53,4,7,7,2,2724.8961910404673
803,14,5,"ry, rz, rx",circular,252,3600,88,2,5,8,2,2725.688781609116
804,12,6,"rx, rz",circular,168,4100,86,4,6,6,2,2728.447362230581
805,10,7,ry,circular,80,1100,78,2,3,9,2,2732.740831572015
806,15,6,rz,circular,105,1600,97,4,7,8,2,2735.2484958642954
807,12,7,ry,circular,96,3500,92,5,6,9,2,2739.2822747783794
808,18,4,ry,circular,90,3900,77,3,4,5,2,2747.3308517893756
809,17,4,ry,circular,85,4200,73,2,7,9,2,2748.1162632968967
810,11,6,"rx, ry",circular,154,4600,80,4,4,9,2,2751.069242088976
811,11,4,"rz, ry",circular,110,4400,54,5,4,6,2,2752.070296318815
812,10,6,"rz, ry",circular,140,4400,74,3,4,5,2,2753.526368906888
813,10,8,rz,circular,90,2600,89,2,3,6,2,2754.0939764858394
814,12,6,"rz, rx",circular,168,2400,86,5,7,5,2,2760.332327362382
815,14,4,"rx, rz, ry",circular,210,2300,71,2,6,7,2,2761.0160735798822
816,12,6,"rz, ry, rx",circular,252,1600,93,5,3,8,2,2761.465400310777
817,20,3,rz,circular,80,3100,64,3,4,9,2,2762.380531071828
818,15,5,"rx, rz, ry",circular,270,2700,93,2,3,8,2,2765.1357743500594
819,18,4,ry,circular,90,1400,77,5,7,7,2,2774.7591347887687
820,13,5,ry,circular,78,1000,71,5,7,7,2,2776.2952158182243
821,11,6,rx,circular,77,2100,73,5,3,6,2,2778.191679898941
822,11,5,"ry, rz",circular,132,4900,67,5,3,5,2,2779.5327373476994
823,10,6,rx,circular,70,4400,67,3,5,7,2,2782.421495511825
824,12,4,ry,circular,60,5000,53,5,3,7,2,2784.026815192476
825,13,6,"ry, rx",circular,182,1900,92,3,3,7,2,2784.527223879898
826,17,3,"ry, rz, rx",circular,204,3300,63,4,6,9,2,2786.950144565522
827,11,7,"rx, ry",circular,176,3400,93,4,7,9,2,2788.6452138957407
828,12,7,rx,circular,96,1400,92,3,3,6,2,2795.0073119688223
829,10,5,ry,circular,60,4800,56,3,7,5,2,2800.5779063649916
830,12,7,rz,circular,96,2600,92,4,6,8,2,2810.637817394052
831,11,6,"rx, ry",circular,154,1700,80,4,7,6,2,2811.8941677570165
832,10,8,rz,circular,90,1100,89,5,6,9,2,2811.906112314878
833,11,6,"ry, rx, rz",circular,231,1700,87,4,3,8,2,2813.7135075078345
834,15,6,rz,circular,105,2700,97,5,3,9,2,2814.526164936831
835,14,5,"ry, rz, rx",circular,252,2400,88,4,3,9,2,2815.0556127421714
836,13,5,rx,circular,78,1000,71,4,7,6,2,2815.6494007393553
837,19,4,"ry, rz",circular,190,2100,86,2,5,9,2,2823.1697320719186
838,21,4,rz,circular,105,3900,89,3,4,6,2,2824.275017331727
839,12,6,ry,circular,84,2800,79,4,7,6,2,2825.2797651336855
840,11,3,"ry, rz, rx",circular,132,2600,45,5,6,7,2,2828.7134176473082
841,16,4,"ry, rz, rx",circular,240,3800,79,2,6,7,2,2831.3077017473115
842,10,6,"ry, rz, rx",circular,210,2200,81,2,3,9,2,2832.5299955661735
843,12,4,"ry, rz, rx",circular,180,1600,63,4,4,5,2,2837.104821167091
844,10,6,"rx, rz",circular,140,2800,74,5,5,7,2,2837.2928281086197
845,13,5,rz,circular,78,1200,71,4,7,8,2,2841.9257165855142
846,11,6,"rx, rz",circular,154,1300,80,5,6,5,2,2851.4917866672236
847,10,5,"ry, rz",circular,120,2500,62,4,3,5,2,2852.9586790863045
848,13,6,ry,circular,91,2200,85,3,4,5,2,2853.299806591593
849,10,6,"rx, rz",circular,140,4400,74,3,4,9,2,2854.350753851716
850,12,4,rz,circular,60,1300,53,5,3,7,2,2855.1259874891393
851,14,6,"rz, rx",circular,196,3800,98,4,7,5,2,2862.3780713143747
852,22,4,rx,circular,110,3200,93,3,4,8,2,2863.3025942072727
853,15,5,rz,circular,90,3200,81,3,6,9,2,2864.9280128365
854,12,4,"ry, rz",circular,120,3300,58,4,6,6,2,2866.5396585667204
855,11,7,rx,circular,88,2800,85,5,4,6,2,2866.6655574612378
856,10,6,"ry, rx",circular,140,2500,74,4,5,6,2,2866.7639152001584
857,13,6,"ry, rx, rz",circular,273,1700,99,5,7,7,2,2868.669142676024
858,15,5,rz,circular,90,3500,81,3,3,7,2,2871.180102835158
859,10,7,rx,circular,80,2600,78,2,3,7,2,2876.120888025466
860,18,4,"rz, ry, rx",circular,270,4200,87,4,6,7,2,2878.645622004299
861,15,6,ry,circular,105,3600,97,3,7,8,2,2879.4868807515536
862,14,3,"rz, rx, ry",circular,168,3800,54,2,5,6,2,2881.710883749088
863,11,4,"rx, rz",circular,110,4700,54,4,7,5,2,2883.1487929299897
864,11,5,"rx, rz",circular,132,2200,67,5,6,9,2,2884.5771361999314
865,14,4,"rz, ry",circular,140,2600,66,2,5,9,2,2884.832658340772
866,15,5,rx,circular,90,3600,81,4,3,7,2,2888.1125695174605
867,18,5,rz,circular,108,5000,96,3,5,6,2,2893.65947304128
868,11,5,"rz, ry, rx",circular,198,1300,73,4,3,7,2,2895.338949379722
869,18,4,rx,circular,90,1100,77,5,7,7,2,2895.930871936831
870,10,5,rz,circular,60,4900,56,5,4,7,2,2899.7769401306564
871,11,5,"rz, ry, rx",circular,198,4800,73,4,4,7,2,2901.178789992338
872,11,6,"ry, rx",circular,154,3900,80,5,5,8,2,2901.9192839442335
873,11,5,"rz, ry",circular,132,3300,67,3,3,7,2,2902.1719736308955
874,15,6,rz,circular,105,1600,97,2,6,8,2,2905.8117566278383
875,22,4,ry,circular,110,2400,93,5,7,8,2,2907.3415555419415
876,10,4,rz,circular,50,3400,45,4,5,5,2,2912.88373267471
877,14,6,rz,circular,98,2000,91,2,5,5,2,2916.9144183454796
878,18,4,"ry, rz, rx",circular,270,2900,87,3,3,7,2,2917.155703468704
879,10,6,"rz, ry, rx",circular,210,1300,81,5,6,6,2,2918.5706359266483
880,10,6,"rz, ry",circular,140,2400,74,2,7,9,2,2922.7077408161263
881,20,4,rx,circular,100,1500,85,3,4,6,2,2929.999968403417
882,11,7,"rx, rz",circular,176,3600,93,3,4,8,2,2931.3574140947594
883,12,5,"rx, rz, ry",circular,216,1700,78,3,7,5,2,2938.9041746397406
884,10,6,"rz, ry",circular,140,1900,74,2,4,9,2,2939.4550127927387
885,12,7,ry,circular,96,3800,92,5,6,6,2,2944.4779842243347
886,10,7,"ry, rx",circular,160,4600,86,5,4,7,2,2955.5125533221994
887,13,4,"ry, rz, rx",circular,195,1900,67,5,4,7,2,2965.4674063151397
888,15,6,rz,circular,105,2100,97,5,6,9,2,2967.1734213860605
889,13,5,"rx, ry",circular,156,1000,77,3,3,8,2,2969.7310396258345
890,10,8,"ry, rz",circular,180,2500,98,4,3,8,2,2970.79778660136
891,14,5,ry,circular,84,2700,76,5,7,7,2,2970.960286353436
892,13,4,"ry, rz",circular,130,1800,62,3,6,7,2,2971.313620567529
893,11,7,rx,circular,88,2700,85,2,4,6,2,2972.206246518234
894,14,3,"ry, rz, rx",circular,168,1600,54,4,5,6,2,2973.4861703498277
895,16,5,"rz, rx, ry",circular,288,3800,98,3,3,5,2,2975.9799201521964
896,17,5,rz,circular,102,3500,91,2,5,8,2,2976.17097193423
897,14,6,rx,circular,98,4500,91,5,4,6,2,2977.1655372777636
898,11,7,"rx, ry",circular,176,5000,93,5,4,6,2,2979.3581518452106
899,13,5,"rz, ry",circular,156,2500,77,4,3,8,2,2980.462651300232
900,20,4,"rz, rx, ry",circular,300,2700,95,2,7,7,2,2984.741361518219
901,12,5,"rx, ry, rz",circular,216,3700,78,3,5,9,2,2986.4685025798894
902,11,6,"rz, ry",circular,154,3500,80,2,6,8,2,2992.685582954262
903,11,6,"rx, rz, ry",circular,231,1600,87,2,6,5,2,2993.454211478843
904,13,6,rz,circular,91,2700,85,3,7,9,2,2994.286921575924
905,12,6,ry,circular,84,2100,79,5,6,6,2,2996.370476532806
906,11,7,ry,circular,88,3300,85,4,3,7,2,2996.9571722931364
907,15,6,ry,circular,105,4800,97,3,6,5,2,2999.2093538499003
908,10,8,"ry, rx",circular,180,1200,98,5,6,5,2,3002.6706284375214
909,10,7,"rx, ry",circular,160,1700,86,5,6,9,2,3008.35147587701
910,12,4,"rz, ry, rx",circular,180,1400,63,4,4,7,2,3008.5357374168866
911,12,6,"ry, rz",circular,168,1600,86,3,7,7,2,3008.8661993169994
912,16,5,"ry, rz",circular,192,1800,92,5,6,5,2,3010.148736630464
913,16,4,ry,circular,80,3600,69,3,6,6,2,3011.335912389122
914,13,4,rz,circular,65,1300,57,5,5,8,2,3024.429498171028
915,10,8,ry,circular,90,4500,89,2,3,6,2,3033.4712023745246
916,14,4,"rx, rz",circular,140,1500,66,4,5,9,2,3039.435601864707
917,14,5,ry,circular,84,3800,76,2,6,6,2,3040.637161254433
918,10,6,"rz, ry",circular,140,1500,74,4,4,8,2,3048.607321929369
919,12,5,ry,circular,72,2200,66,5,4,8,2,3049.6990429185153
920,13,3,ry,circular,52,2400,43,5,4,8,2,3061.1641102577123
921,18,5,rz,circular,108,3000,96,5,6,7,2,3062.6116832462135
922,10,6,rz,circular,70,2700,67,4,5,8,2,3067.8869236806145
923,12,5,"ry, rx, rz",circular,216,3500,78,4,5,6,2,3071.4100119309937
924,17,5,"rz, rx",circular,204,1800,97,2,7,6,2,3075.2327149150965
925,14,5,"rz, rx",circular,168,3200,82,4,4,6,2,3081.075860931504
926,15,5,"rx, rz, ry",circular,270,2300,93,3,4,5,2,3082.0299784349304
927,11,6,"ry, rx, rz",circular,231,2000,87,5,6,9,2,3086.549938806351
928,17,5,ry,circular,102,2300,91,5,3,7,2,3086.6406587681
929,10,8,"rz, ry",circular,180,4300,98,2,7,7,2,3089.001248993676
930,10,6,"rx, rz, ry",circular,210,1000,81,4,4,6,2,3093.125911111338
931,10,7,rz,circular,80,4600,78,3,6,5,2,3098.8386343011603
932,11,6,"ry, rz",circular,154,4900,80,4,7,8,2,3107.140895403406
933,12,3,"ry, rx",circular,96,4000,44,2,6,9,2,3107.216141756431
934,10,7,"rx, rz",circular,160,2300,86,5,5,9,2,3108.766979294559
935,13,6,rz,circular,91,3200,85,4,3,5,2,3110.625601110458
936,11,7,rz,circular,88,2500,85,4,7,5,2,3114.924427778103
937,11,6,"rz, ry",circular,154,4500,80,4,3,9,2,3116.472849339276
938,11,7,rx,circular,88,1100,85,4,7,8,2,3116.5111660191023
939,10,5,"ry, rz",circular,120,2100,62,5,3,6,2,3119.4649268513585
940,15,5,"rx, ry",circular,180,4700,87,2,6,8,2,3121.6880568067395
941,10,5,rz,circular,60,4800,56,5,6,6,2,3128.2020221516736
942,15,6,ry,circular,105,1200,97,2,6,8,2,3128.9509771380294
943,10,4,ry,circular,50,2500,45,2,3,8,2,3134.4843548544177
944,11,6,"rx, rz",circular,154,1300,80,2,5,6,2,3135.31850581938
945,11,7,"rz, ry",circular,176,2200,93,5,7,9,2,3136.122360260022
946,10,5,"rz, rx, ry",circular,180,2400,68,2,3,9,2,3136.865232724482
947,12,7,rz,circular,96,4800,92,5,7,9,2,3145.9431658424023
948,15,4,"ry, rx",circular,150,3000,70,2,6,5,2,3151.6019246813316
949,10,7,"rx, ry",circular,160,2400,86,4,4,6,2,3153.3248644905275
950,16,5,"ry, rx, rz",circular,288,3800,98,5,5,6,2,3153.877566429894
951,14,6,"ry, rx",circular,196,3500,98,2,4,6,2,3155.947917962267
952,10,8,rx,circular,90,1900,89,5,3,5,2,3170.242015380653
953,21,4,rx,circular,105,5000,89,4,3,9,2,3173.757781663861
954,20,4,"ry, rx, rz",circular,300,1400,95,5,5,5,2,3179.627122542227
955,10,6,"rx, rz",circular,140,1700,74,2,4,5,2,3180.7121247020746
956,12,6,"rz, rx, ry",circular,252,1300,93,3,5,5,2,3185.6464396743927
957,13,5,rz,circular,78,1400,71,2,6,5,2,3186.0280667776155
958,10,7,"rx, rz",circular,160,4300,86,5,7,9,2,3190.942643777673
959,14,6,rz,circular,98,3100,91,3,6,9,2,3191.2106007854277
960,13,6,"rx, rz, ry",circular,273,4000,99,5,3,7,2,3192.4819875682156
961,11,5,"rz, ry",circular,132,2700,67,2,6,6,2,3192.629248222023
962,12,6,"ry, rx",circular,168,3000,86,4,7,9,2,3193.0790582387317
963,10,7,"rz, ry",circular,160,4000,86,4,4,8,2,3199.818435616681
964,13,4,ry,circular,65,1300,57,5,6,7,2,3200.4823511567797
965,10,5,"ry, rx",circular,120,2800,62,5,4,7,2,3201.3899972277727
966,11,6,ry,circular,77,3500,73,4,7,6,2,3205.676608422053
967,13,6,"rx, rz",circular,182,4500,92,2,5,9,2,3208.3513602281528
968,12,7,rx,circular,96,2200,92,3,4,7,2,3219.27004565182
969,20,4,"rz, ry",circular,200,5000,90,4,7,8,2,3226.57990517757
970,10,7,"rx, rz, ry",circular,240,3200,94,4,7,9,2,3233.8439807428126
971,13,6,"rx, rz",circular,182,4900,92,4,3,5,2,3236.145984876827
972,11,7,rz,circular,88,5000,85,4,3,6,2,3237.516227401757
973,11,6,"rx, ry",circular,154,1100,80,2,3,7,2,3241.2258048296926
974,19,4,"rx, rz",circular,190,3400,86,3,6,8,2,3247.257232394737
975,20,4,"rx, ry",circular,200,1300,90,5,4,8,2,3251.4413831508855
976,10,5,rx,circular,60,2100,56,4,7,8,2,3252.3137539480053
977,12,5,"rz, rx",circular,144,2500,72,5,4,5,2,3254.5385004889526
978,15,5,"rx, rz",circular,180,2900,87,3,4,5,2,3258.235381195868
979,12,5,"ry, rz",circular,144,3500,72,4,3,5,2,3271.4782410550447
980,12,7,rx,circular,96,3900,92,4,6,9,2,3272.58397344068
981,15,4,ry,circular,75,4900,65,3,5,9,2,3275.224887164425
982,12,4,"rx, rz",circular,120,2700,58,2,5,5,2,3276.732796991345
983,12,7,rz,circular,96,3800,92,4,3,6,2,3281.2009113060344
984,11,7,rz,circular,88,2100,85,3,5,9,2,3285.6760215782283
985,16,5,rx,circular,96,1900,86,4,5,8,2,3286.3642624331474
986,12,6,ry,circular,84,2100,79,2,3,9,2,3291.40583087894
987,11,8,rz,circular,99,3300,97,4,3,9,2,3292.9130653808925
988,13,6,rz,circular,91,3500,85,2,5,8,2,3295.4687713247395
989,13,5,"ry, rz, rx",circular,234,2800,83,5,6,7,2,3296.001436129678
990,13,7,rz,circular,104,2400,99,4,3,8,2,3300.0324474755867
991,15,4,"rx, rz",circular,150,3600,70,2,6,9,2,3301.263148030382
992,19,3,"rx, ry, rz",circular,228,3200,69,2,7,5,2,3302.926950276128
993,13,7,rx,circular,104,3500,99,5,7,6,2,3307.4691305166084
994,12,5,"rx, ry, rz",circular,216,4900,78,4,4,6,2,3311.436947718655
995,11,6,rz,circular,77,1500,73,4,5,6,2,3312.1913326120184
996,12,7,rz,circular,96,1800,92,2,3,6,2,3314.7151584593103
997,15,5,"rx, rz, ry",circular,270,2800,93,5,5,8,2,3316.592532404604
998,11,6,rx,circular,77,2200,73,5,5,8,2,3323.6218994589904
999,16,5,"rz, ry",circular,192,4500,92,3,7,5,2,3326.111111299708
1000,16,4,rz,circular,80,4700,69,5,7,5,2,3329.5330812158472
1001,11,7,"ry, rz",circular,176,1600,93,2,4,8,2,3329.8213849876124
1002,13,5,ry,circular,78,4600,71,4,7,9,2,3330.427291680424
1003,11,6,"ry, rx",circular,154,4500,80,2,6,8,2,3331.0761233736
1004,10,6,rz,circular,70,2700,67,5,4,6,2,3335.338913983599
1005,12,7,ry,circular,96,4200,92,3,6,5,2,3347.288375848344
1006,13,6,"rz, rx",circular,182,1800,92,4,3,7,2,3348.141289318758
1007,15,3,"rx, ry, rz",circular,180,4600,57,2,4,8,2,3348.4655183222953
1008,22,3,ry,circular,88,3000,70,3,6,8,2,3349.6598360298385
1009,12,6,"rz, ry",circular,168,1700,86,3,3,7,2,3358.3789766907776
1010,10,3,"ry, rz, rx",circular,120,3200,42,2,7,7,2,3364.8734485840314
1011,15,4,rz,circular,75,1300,65,4,5,5,2,3369.7390226523494
1012,13,4,"rx, ry, rz",circular,195,4100,67,4,7,6,2,3369.771374168914
1013,12,6,"rx, ry",circular,168,3200,86,3,4,5,2,3370.708075110898
1014,12,7,ry,circular,96,2700,92,5,3,6,2,3373.638220329709
1015,14,6,rx,circular,98,1700,91,3,3,9,2,3373.72764987815
1016,14,5,"ry, rx, rz",circular,252,4000,88,5,3,6,2,3375.8960709313046
1017,13,3,"rx, rz",circular,104,4200,47,4,3,8,2,3378.715344307681
1018,11,6,"rx, rz, ry",circular,231,4300,87,2,3,9,2,3380.2573257264416
1019,16,5,"rz, ry, rx",circular,288,3000,98,2,4,6,2,3380.847094508184
1020,13,3,"ry, rz, rx",circular,156,3300,51,2,4,8,2,3381.897756357477
1021,12,5,"rx, ry",circular,144,4000,72,3,5,6,2,3384.9858655140156
1022,14,5,rz,circular,84,1600,76,5,6,8,2,3405.3666044846195
1023,19,4,"rx, ry",circular,190,2900,86,4,5,5,2,3405.743080653441
1024,11,3,"rz, rx",circular,88,3500,41,3,6,8,2,3406.0808724480153
1025,13,6,"rx, ry",circular,182,4600,92,4,7,8,2,3407.0718062076558
1026,10,4,"ry, rx",circular,100,4200,50,5,5,9,2,3409.9639973454723
1027,16,5,rx,circular,96,3900,86,5,4,9,2,3416.405584201237
1028,10,6,"rx, ry, rz",circular,210,3400,81,4,4,6,2,3418.7260304472547
1029,12,6,"ry, rz, rx",circular,252,1000,93,2,7,8,2,3421.799239444064
1030,24,3,"rz, rx, ry",circular,288,1300,84,2,4,8,2,3425.549546535218
1031,13,7,ry,circular,104,2000,99,5,7,8,2,3426.4864572766433
1032,14,6,rz,circular,98,1300,91,5,5,9,2,3427.51455804188
1033,12,6,"rx, ry",circular,168,4600,86,4,4,6,2,3428.5789180418715
1034,14,6,"rz, ry",circular,196,2500,98,5,4,6,2,3428.6714888241136
1035,15,5,"rz, ry",circular,180,2100,87,3,5,5,2,3430.2412146128713
1036,11,6,rx,circular,77,1000,73,3,6,5,2,3431.4286190909943
1037,15,5,rz,circular,90,2500,81,4,7,9,2,3432.697550611347
1038,15,6,ry,circular,105,5000,97,2,4,8,2,3436.179860890325
1039,12,7,rz,circular,96,2200,92,2,4,9,2,3436.9917194485547
1040,17,5,"ry, rz",circular,204,2200,97,5,4,7,2,3442.1635047174236
1041,11,6,"rx, ry",circular,154,3100,80,2,5,7,2,3444.3925627934063
1042,13,5,"ry, rx",circular,156,1600,77,2,5,8,2,3447.320783102499
1043,11,6,ry,circular,77,2100,73,5,7,9,2,3452.4496889820043
1044,13,4,ry,circular,65,2900,57,5,5,9,2,3453.0150183937785
1045,16,5,"rx, ry",circular,192,1500,92,5,7,6,2,3457.2440178318984
1046,23,4,ry,circular,115,1200,97,5,5,7,2,3459.6718908200564
1047,13,6,"ry, rx, rz",circular,273,1300,99,3,6,5,2,3460.7733643959364
1048,11,4,"ry, rx, rz",circular,165,2600,59,3,5,5,2,3467.6875352291036
1049,10,6,"rx, ry, rz",circular,210,3700,81,3,3,9,2,3470.3158066029905
1050,17,4,"ry, rx, rz",circular,255,4500,83,3,6,5,2,3470.4686477217647
1051,16,4,rx,circular,80,2000,69,3,7,7,2,3481.559025124603
1052,12,6,rx,circular,84,4100,79,5,5,7,2,3485.675440001505
1053,14,6,"ry, rz",circular,196,4100,98,3,7,7,2,3487.516571701246
1054,15,5,"rz, ry",circular,180,4600,87,2,5,9,2,3494.8748863024507
1055,17,5,"ry, rz",circular,204,4000,97,5,5,6,2,3497.9212469721497
1056,10,8,"rz, rx",circular,180,3400,98,2,4,5,2,3501.0646200649408
1057,13,6,ry,circular,91,1400,85,3,4,8,2,3501.8356553347985
1058,10,5,"rz, rx, ry",circular,180,2500,68,2,3,8,2,3502.7329863885407
1059,14,3,"ry, rz, rx",circular,168,2000,54,5,6,5,2,3505.8141375067635
1060,12,6,"rx, ry",circular,168,1500,86,5,3,8,2,3511.8457446937173
1061,14,6,"rz, rx",circular,196,1500,98,2,5,7,2,3511.9506566836217
1062,10,5,"ry, rx, rz",circular,180,3600,68,4,4,8,2,3512.4650214371004
1063,12,5,"rz, rx, ry",circular,216,3200,78,4,4,9,2,3513.7237084717503
1064,15,5,"ry, rx, rz",circular,270,2100,93,3,6,8,2,3515.618358801048
1065,11,6,"rz, ry",circular,154,3400,80,2,7,5,2,3518.045464781556
1066,12,6,"rz, rx",circular,168,2800,86,5,7,8,2,3518.1473344633255
1067,12,3,ry,circular,48,5000,40,4,3,8,2,3525.042749496686
1068,17,4,ry,circular,85,1400,73,3,6,8,2,3527.3084466942137
1069,14,6,rz,circular,98,4800,91,2,5,8,2,3530.35563734631
1070,13,6,"rx, ry, rz",circular,273,4600,99,2,7,7,2,3533.6797185718806
1071,15,4,"ry, rz",circular,150,4200,70,2,4,5,2,3540.029200052405
1072,18,5,rz,circular,108,4500,96,4,4,9,2,3542.9967048445474
1073,11,6,"rx, rz",circular,154,1600,80,5,3,5,2,3543.1693220435386
1074,10,5,"ry, rx",circular,120,4500,62,5,5,8,2,3546.40741756928
1075,10,7,rx,circular,80,3100,78,4,3,5,2,3547.2092020645377
1076,17,5,"rx, rz",circular,204,4800,97,3,4,5,2,3558.5666857605634
1077,10,8,rz,circular,90,4800,89,5,4,9,2,3567.7093081396165
1078,11,7,rz,circular,88,1600,85,5,3,5,2,3575.4008084540415
1079,12,5,"ry, rz, rx",circular,216,2200,78,3,7,5,2,3579.4106114962224
1080,11,6,"ry, rz, rx",circular,231,1700,87,5,3,9,2,3580.320467975482
1081,13,6,"rz, rx",circular,182,2000,92,2,3,5,2,3581.036342806673
